crew_E2,crew_E3,crew_E4,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_2,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_3,day_30,day_31,day_4,day_5,day_6,day_7,day_8,day_9,distance,distance_down,distance_down_level,distance_up,distance_up_level,lift_down,lift_down_level,lift_up,lift_up_level,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,pay_original,shift_B,travel_time,year_2023,year_2024,total_des,efectivo_des,mantencion_des,mecanica_des,electrica_des,mant_excl_des,mec_excl_des,elec_excl_des,som_excl_des,demora_des,r_prog_des,r_noprg_des,waiting_des,queued_des,payload_des,expected_time_des,CAT 797-F_des,CAT 798-AC_des,KOM-CHQ_des,KOM.960E5_des,Kom.930E-4_des,Kom.930E-4SE_des,Kom.930EN_des,Kom.930ER_des,Kom.930ER-MT_des,Kom.980E5_des,Komatsu AHS_des
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8126899828983797,-1.4487475723735954,1.365778146025746,-1.7177274300661498,0.7522695738204177,0.8806083988851107,-1.8249803952622847,-0.894811046964633,1.7698223610478276,False,False,False,True,False,False,False,False,False,False,False,159387.31986427307,True,-0.15287566788614995,False,False,-0.9970999279936195,0.29962162947214316,-0.9442583685961198,-0.8162282105943452,-0.42580059129212633,0.22279354020975167,-0.6246717926041837,0.39094174768834955,0.45082584631462863,0.36171757637920293,0.5947636236709413,0.006204425102290067,1.2722617675952554,-0.02716603534815662,1.8881824755786232,-0.10871445759804432,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.8554505342631207,-2.071669192003931,0.16620800622513174,-1.987880609666194,0.5891386502360756,1.0320488257122589,-0.6181491636889684,-0.9831401818831909,1.7229749439564988,False,False,False,True,False,False,False,False,False,False,False,152221.3090057373,False,-1.9660924609708035,False,False,-0.9970999279936195,-0.6495831486023654,-0.46512351561332815,0.14039553042995281,-0.710371695555962,0.5450870669948773,-0.5750404387137258,-0.6196519775753654,0.5177760103994505,0.48795403349152155,0.9046933206421787,-0.16399598915188832,0.4920703371837283,-0.25109594746565184,1.5459706357782705,-1.7048384635712213,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6909096636061471,-1.6594824565747472,1.502549168475971,-1.7628478076400362,0.9594760504365667,0.8977947711209516,-1.7473928296697476,-0.8884211532878195,2.184159083128534,False,False,False,True,False,False,False,False,False,False,False,149107.41505241394,True,-1.025879329500819,False,False,-0.9970999279936195,-0.7404710871987057,-0.09467490737211705,0.0341386714664291,-0.0978545132185896,-0.28211472265215676,-0.834480054649737,-0.5823707622291244,0.4403145116346447,-0.3128014163208424,0.26871937296317017,1.0339399216464018,-0.12161713327528373,0.5659786396944412,0.8544966272559207,-0.7861959334090638,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,-1.7567236449238688,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0608203071195388,-1.9278607939925916,1.2956994024044255,-1.8411299429658183,0.7797964251557892,0.972275311783088,-1.6561329566733682,-0.9020212246669351,2.384814219088588,False,False,False,True,False,False,False,False,False,False,False,135544.81595802307,False,-1.7008188982185632,False,False,-1.1352826019797253,-1.3952208383998288,0.10519688161479544,0.29063198198111967,-0.5637856834969912,-0.26712030251005553,-0.6853116046883897,-0.6573575319580678,0.6596449745791902,0.7642775804641883,0.9395221050535114,0.37704647827169135,0.32174364681417944,-0.41440976787188377,0.4949320989002139,-2.330495761047685,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.04392539693449718,2.2776913366800446,-0.7328579061677164,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8130408224866095,-1.7849723361857959,2.102411522842495,-1.9405354816665406,0.8153173871576149,0.965075192267162,-2.1432228025566022,-0.9628886769930477,2.065845453229515,False,False,False,True,False,False,False,False,False,False,False,144637.72990608215,True,0.023863654438196942,False,False,-1.0431608193223214,-1.0461550097116843,-0.7279567518172556,0.22074166300217551,0.6458164087122527,-0.2926973230216782,-0.7686817427140239,0.29425306723752925,0.44406045163939056,0.5290748879253427,-0.187704701939867,0.9882821576043481,-0.07440261521059756,0.31938614429643203,0.3386881533104942,-0.9115655596982934,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.220128238741563,-0.7328579061677164,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1085598295335055,-1.8547573274839082,1.0896281016835017,-1.6876987712975553,0.6688441475626162,-0.3431740018296257,-1.2188414336919344,0.5194596624591592,1.7062437235667385,False,False,False,True,False,False,False,False,False,False,False,159174.86214065552,False,-2.002535012665948,False,False,-1.1813434933084273,-1.836637830502214,-0.530168030282537,0.2033938873984733,-0.6063787555017736,0.7965607940319249,-0.2051650238290665,-0.6223192515188364,0.4642431223316275,0.6821433068791947,0.21643315533725926,1.3455775806931187,-0.09966807849668699,-0.10690631443740012,-0.3418340567338028,-2.0815313090971213,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.0873245753685176,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-3.258973212345552,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2044852202820207,-1.6950941782019011,1.1011758061084298,-1.8996363452378202,0.6632123578357686,-1.4851004351085204,-0.9931927830431518,1.28504025398712,1.0871885691456076,False,False,False,True,False,False,False,False,False,False,False,130980.94993209839,True,-0.1187466304405556,False,False,-0.9970999279936195,-1.8240432583659136,-0.560401847317548,0.07044974294388252,-0.7647756000876743,-0.7719132236785632,0.36901991177007154,1.0131440148652897,0.4479539589776568,0.6697345317332604,-0.23680588490631346,1.6791114163223584,-0.260222756012097,-0.8562458943204179,0.11441550521298834,-1.3063441961387827,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4314735610946836,-1.8271022523167784,0.0152644178428278,-1.6654403230813593,0.6794424160662729,-1.1530559669279774,-0.3090216279972126,0.4600425673955048,1.4610118361396804,False,False,False,True,False,False,False,False,False,False,False,116102.39111709595,False,-0.29562702070694824,False,False,-1.0892217106510234,-1.293456261990427,-0.788380377419978,0.9147358899109531,-0.4852251284659483,-0.49324769242228206,-0.2980509477509915,-0.6573575319580678,0.43796478563166774,1.4278784625650511,-0.21261683789794836,0.07897988700268395,0.8202681989481205,-0.536821416595255,0.8438362664643824,-2.0807755875394367,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,-1.7567236449238688,0.08627213836756413,2.220128238741563,0.10172664249857938,-0.035748500270158134,-3.258973212345552,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9178960553099864,-1.6053548475579646,0.683257947282005,-2.04247063820907,1.15517088314183,-3.741924679100873,-0.8469102095191134,0.4154856901849053,1.203709568288581,False,False,False,True,False,False,False,False,False,False,False,155646.89627838135,True,0.3690239927709282,False,False,-1.0431608193223214,-2.682679839563549,-1.9251924352211365,-0.1470076056807827,1.9282588269586605,-0.5527640062170838,0.15462387751615655,-0.5650941014589151,0.6627779425831595,-0.23900680655146042,0.05019156251677996,3.991243395929231,0.036051509355743326,-0.901023451991768,-0.5708323610184756,-2.131815418499729,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,-0.7328579061677164,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.799513032697113,-1.5530336665791944,0.7758025826465418,-1.9945314096038003,1.2040603397403744,0.8173350007738506,-1.177824511480407,-0.957699488918761,1.2393231659753565,False,False,False,True,False,False,False,False,False,False,False,166527.77894210815,False,-0.4666389845842389,False,False,-1.0431608193223214,-2.1509927148990484,-1.3506912335995251,0.2449397992359568,1.2599797001126118,-1.4293608760630014,-0.5533747393373959,-0.6573575319580678,1.1327798998452911,1.1173904957100718,0.4731125160829641,1.9702051180249076,0.07645599773710479,-1.8293890150386976,-1.317384674228635,-2.4035774707737794,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,-1.7567236449238688,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.18827640386539823,-1.2412157527028085,1.2866276112426664,-1.7034909034484156,1.2222199035186505,0.7703463947155677,-1.4448235552530058,-0.8181620432785762,1.1918782052986792,False,False,False,True,False,False,False,False,False,False,False,189164.52099990845,True,-0.5962851255889898,False,False,-1.0431608193223214,-1.2791166587750007,-1.9288451380070257,0.30746667389390503,0.4484479320601405,-1.1750324421142846,-1.2610550657745787,-0.6573575319580678,0.5212268157371558,0.580509529493447,0.7060848891201147,2.1755713783753476,0.013444236094743463,-0.0544622323105601,0.6668156888563203,-1.3506397847130711,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,-0.7328579061677164,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3311957829028918,-1.1707483330347805,1.1901765974038903,-1.5292537032024232,0.9950084296309828,-0.20735470386529106,-1.5503115205070426,-0.39864620511255616,1.3893066058978507,False,False,False,True,False,False,False,False,False,False,False,176912.46901512146,False,-0.6177697731625529,False,False,-0.9510390366649175,-1.0363893388899919,-1.3416694978030517,-0.024380603551655094,-0.9833788836523157,-0.23525715970809044,-1.0967623332698766,0.4122799392361168,0.9627596289632186,2.4071242050880346,1.0197849784720154,0.11220700913070125,0.7600158917127569,0.3465138462158577,1.2127790595950767,-1.3683305393588707,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3547166536304689,-1.202083169020084,1.3778007986248804,-1.4947083164085009,0.8539739254153946,-1.053631707873276,-1.4624975136043143,-0.2595961746179516,1.366360932220465,False,False,False,True,False,False,False,False,False,False,False,177776.72311782837,True,-0.5416448093699479,False,False,-0.9510390366649175,-0.0018568765271655234,-0.7506944599221888,-0.8509168282383589,0.059390055023220395,-0.9928790728111049,-0.24889154171928854,2.10969670494359,1.4534210129181913,0.019160177653562215,1.079353734805783,-0.5814977519435703,1.3079068300269328,-0.3602807353152658,2.3486089714110174,-0.6705991608998924,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.057205081464625364,-0.9504995945000956,1.5051318748197309,-1.5046563747072756,1.0951818394922515,-1.1956180647273387,-1.6085577731868268,-0.5108349058159789,1.4630434843298656,False,False,False,True,False,False,False,False,False,False,False,182942.26417541504,False,-0.4467248934321182,False,False,-0.9510390366649175,-0.7554068190436471,-1.5560640809989215,-0.022938422366375295,0.1986097290253254,0.6588139766880451,-0.2427232929606779,1.5222902387564745,1.1116096631518029,1.1112666845990913,0.12649466311540924,-0.36046692776567835,0.610574980111769,0.35287453408826963,1.7338452792723076,-0.6807269748055297,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41303926105470545,-1.1205513776192288,1.6609935655976602,-1.4283754203688317,1.4813081791186191,-1.152630220730514,-1.9601472717100283,-0.299219459501337,1.8136820602124135,False,False,False,True,False,False,False,False,False,False,False,184867.15218544006,True,-0.03580338278240748,False,False,-0.9970999279936195,0.5146885809476521,-1.851859659210452,-0.57684000096468,0.07231201116766643,0.4409335178539742,-0.7692744214203673,-0.5934641970394693,0.5929104858279749,-0.1140461434205961,1.975588055171948,-0.48165346757899374,2.4357895157201757,0.7687203001574782,1.7772104269051974,-0.7623105520555764,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.220128238741563,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.05845503612181956,-1.1809446157382293,1.6614460310180577,-1.6547074266141129,1.084326165192012,-0.2942883208032335,-1.6771416241475652,-0.45532307600410726,1.2921460189201712,False,False,False,True,False,False,False,False,False,False,False,179140.45510101318,False,-0.3476575799981444,False,False,-0.9510390366649175,0.12986587319095774,-0.16237459956841804,-1.3251933648570808,-0.9253123864554579,-1.2920465900693745,-0.4577998101737279,0.5734075333667001,0.6794416999376048,0.9745284286078543,1.2013663868686182,0.010130748432935897,1.5473211449533333,0.6956776990266021,2.0363986099458105,-0.26824613339260933,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.3568850371966118,-1.2135121715976211,1.483461310492493,-1.5743662636630777,0.9370744806476703,-1.1199416781282094,-1.5076272437340708,-0.13118011601899304,1.2643004878429274,False,False,False,True,False,False,False,False,False,False,False,188721.43590927124,True,-0.43587206642406756,False,False,-0.9970999279936195,0.946394095740119,0.24297272324159047,-1.4969446636098016,0.6304664416999012,-0.17210758257116415,-0.9652535136512419,-0.6573575319580678,0.43796478563166774,-0.3476104478990477,1.445099012133689,-0.492218698616022,1.8650887753811836,1.5141002465305176,2.1329825341297637,-0.15346805923759627,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.4196288267742787,-1.4712576728694968,0.518335706719221,-1.9541544563389635,0.4825716125242021,-1.3955121654099234,-0.719857791937065,-0.023758573202830365,0.32400590193839895,False,False,False,True,False,False,False,False,False,False,False,161915.13504981995,False,-0.7924636103272369,False,False,-0.9970999279936195,-0.3933291281785418,0.6161645259444936,-1.841584365511329,-0.9834200363788904,0.07440645164964996,-0.22359294138370575,0.6290565670054794,0.6161353138573994,1.606368755275671,0.741464598445517,0.2655454124005708,1.2377052972690912,-0.1218602495016798,1.8456375695676122,-0.5531245348231408,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.14353266171314966,-1.4159893379990802,1.4303092701448015,-1.5202452619141094,1.1287909406984904,-1.0669675814114696,-1.8279816334728842,0.027586451523044654,1.6850906806453987,False,False,False,True,False,False,False,False,False,False,False,182297.04209899902,True,-0.3840484067812051,False,False,-0.9510390366649175,0.36062184632506816,0.027639292743323423,-1.5718964838640066,0.8354481727683272,0.8492142770693804,-0.38138815918182883,-0.6573575319580678,0.9484342462784026,-0.20273396924716547,0.842610969387969,-0.30634557463536527,1.836785380637849,3.171754479346107,2.3263765627834694,-0.8382491182762515,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.3889166916019983,-1.293612201516496,1.012562842316167,-1.5032367869443828,0.9929834348360915,-1.7220720208113787,-1.463497926341181,0.7551902703057385,1.0716524359265445,False,False,False,True,False,False,False,False,False,False,False,170217.898147583,False,-2.7864636734082144,False,False,-0.9970999279936195,-1.6843269656611108,0.24926593406547198,-1.3594313008806946,-0.8637890602263277,0.9329235110549955,-0.7831255422982438,-0.20834621151968155,0.9283423862529474,1.9241891801714295,0.9485607169249646,1.5901256153597545,1.4077028783974384,1.9519767394690735,0.9813332582497055,-1.916732483052027,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,-0.7328579061677164,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.4219765009117807,-1.1668143341964419,0.6148344964098406,-1.3061626721030417,0.9057882591702712,-1.0548212928367768,-1.1050166956306766,-0.006164075264813457,0.9615849075053358,False,False,False,True,False,False,False,False,False,False,False,196636.1342201233,True,-3.690690372862336,False,False,-0.9510390366649175,0.20845188461457764,0.4156619489262829,-1.2859701967555048,-0.16522152662132264,-0.09070518245356464,-1.1028318022440966,-0.6573575319580678,0.8670905915086783,0.2804830732863928,1.6544332630765441,-0.24880294391403301,2.0198966992233047,0.9541069711938018,2.004023697854396,-0.8370640094698824,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.868278566544578,-1.1647536681382646,0.4819136455493335,-1.4028603627802723,0.5646062171391772,-0.585235758981569,-1.1362518044150647,-0.3021261181133945,0.707389866298049,False,False,False,False,True,False,False,False,False,False,False,177243.9832496643,False,-3.7923392296357465,False,False,-0.9510390366649175,-0.4700563021483101,-0.19555698391252052,-1.1219775554370537,-0.8342414025457154,1.3277092921425104,-0.15199954876374633,-0.46446512995524003,0.6379866305517503,0.943425914281032,0.5326640560131669,0.21097603482381472,0.622220384031209,1.3196990906948818,1.3979359059752974,-0.7715681411372133,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8281181537907879,-1.740117724430811,0.5584421291694884,-1.7741482265279105,1.1476085499406112,0.9685562935287749,-1.0846749699810572,-0.8707315499555429,1.386199379254038,False,False,False,False,True,False,False,False,False,False,False,180758.11485671997,True,-3.6193382077756113,False,False,-1.0431608193223214,-0.3233436270734713,-0.6135934147939918,-0.23591668904060423,-0.4716858814228822,0.4796306559899355,-0.46788632371316413,2.7952467282779643,0.43796478563166774,-0.3744021215095877,1.3477574663790297,-0.3555875342489629,0.5363735042685545,0.8812749888666481,2.7235075218901543,-0.7234882196111858,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.0005262185004767418,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4104719135214792,-1.493851404293084,0.26845394985806753,-1.788805313837515,0.5532263899063802,0.8123262219801628,-0.6670582308246651,-0.8496300406042051,0.7021314827469816,False,False,False,False,True,False,False,False,False,False,False,155209.76193237305,False,-4.4398363813608634,False,False,-1.5037697326093409,-0.767768359079319,-0.7521614088321844,-0.6855097399881911,-0.9835023418320397,-0.14575200562908625,-0.3664943628020519,3.482433487895832,0.6395077092203442,1.9324482675250547,0.30508041729175883,-0.3158436928999566,0.6212330563076043,1.440510036509964,1.7504794655357314,-1.0455630071044228,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.0426624367602226,-1.9779624101505815,-0.02354362557499449,-2.188336407691607,0.44304114006995987,1.0464866305850637,-0.490985589136157,-0.9974357114578296,0.9203544001162836,False,False,False,False,True,False,False,False,False,False,False,138460.50793075562,True,-5.6454641435251345,False,False,-1.5958915152667448,-0.44041245120787836,-0.95778363754628,-0.6901621610233966,0.4188591216529535,-1.365894109269223,-0.4481632934298486,0.6585178201083626,0.23771591404463083,0.7477056881156137,1.5689366029743796,0.1692527400114331,1.9297207671340757,0.7617277558738995,1.9268058902111518,-1.096356656042136,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.13797575245735333,-1.3076638699862586,1.0913929978574746,-1.6768548718224177,1.4222428901422612,-0.09485753215906488,-1.8786692121407882,-0.6357261207401927,2.868107470918521,False,False,False,False,True,False,False,False,False,False,False,169311.57012748718,False,-3.46976857108927,False,False,-1.5037697326093409,-1.6033943751776725,-1.0288133037682712,0.7868809809851862,-0.13921300342613188,-0.7439716984522246,0.3467176315610025,-0.3283735389758723,1.3083169187343529,0.2733923446315732,-0.32645169826756404,0.1737981516680729,0.6694855342868493,-0.40206750597375995,0.6448818670894535,-1.7533878484891439,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2.7483031769037116,-2.5393450479526214,-0.5505140817499004,-2.2518676503490034,0.3541354613687828,-0.880672315153747,0.04923728877176581,0.5229963943081862,1.063884369317013,False,False,False,False,True,False,False,False,False,False,False,149222.36190223694,True,-5.5490583119310894,False,False,-1.6880132979241487,-1.3102562506403974,-1.8213617913716416,-0.708820380107954,2.299621031568473,-0.3262617558013048,-0.5751940961561112,-0.6321396692197974,0.7684815587170798,0.9638251885739694,0.17764459810605174,1.6675849692002342,0.21336544207695615,0.07106657470790034,-0.19553517026793532,-2.670135349593774,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-3.258973212345552,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07624982377903644,-1.4256035494458361,1.6633289616495255,-1.4285739750449191,1.3301777628733504,-1.1307418574020984,-2.565508134485038,0.9709428012706708,3.1521796913932367,False,False,False,False,True,False,False,False,False,False,False,166382.84005355835,False,-3.1706198931871175,False,False,-1.5498306239380428,0.02814465159097528,-0.12539281754742676,-0.46547310578216006,-0.1423817633723814,0.11696753651453727,-0.9165550799466949,-0.5499997557333638,-0.03149230762977354,0.04467605728264789,0.14507116256169106,0.26363112612940526,1.2778819407911592,-0.04089838135084726,1.3524596412145287,-0.43035413267928113,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4779171812747015,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4691273924610508,-1.899446350002075,0.7208631633710687,-1.4425697345751143,1.1560977515948476,-0.6986094669766905,-1.448491735288183,0.7485388367947111,2.587740020672966,False,False,False,False,True,False,False,False,False,False,False,153727.73801231384,True,-4.304030273553449,False,False,-1.5958915152667448,-1.362151957515274,-0.646819807605394,-0.09621232028001436,0.8232258129756505,0.075300349773506,-1.4489781178118233,-0.6573575319580678,0.250565623394244,1.5599970014023905,0.25551439142906623,1.2362025944678456,0.6067522496947354,1.0987599655902425,0.34445577083975726,-2.9342085075347146,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.709690301674974,-1.64479853829168,0.3062109245353391,-1.323865306727751,1.1099826727957618,-0.8704982332290688,-0.8530238429110756,0.7432664315004472,1.4833599662317174,False,False,False,False,True,False,False,False,False,False,False,165938.16509246826,False,-3.9817981780678826,False,False,-1.5037697326093409,0.14008135016037526,-0.6619440508674496,-0.09546349543381139,-0.45691205258257606,-0.16827247126558828,-1.2394003419298478,-0.5875234505290113,0.015638428429938334,0.1948705824256448,0.23277152232013365,0.20901287315849182,0.69259912945739,0.6781120907961666,1.2055065499477133,-0.34715605937418087,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,2.2776913366800446,0.10172664249857938,-0.035748500270158134,-2.9816702679631955,0.4215012337933795
