pay_predicted,year_2023,year_2024,month_3,month_5,month_6,month_7,month_8,month_9,month_10,month_11,day_2,day_3,day_4,day_5,day_6,day_10,day_11,day_13,day_15,day_16,day_17,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,demora,r_noprg,waiting,queued,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930ER-MT,Kom.980E5,Komatsu AHS,verificacion_payload
124545.05462578162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.829335041737663,0.17467158199219124,-0.6671357970026551,-0.7538289748188124,-0.5794367728160139,-0.6362070763146815,8.962046246517495,8.58284230004777,-0.5926737218166325,-1.3961040120212866,-3.1304606674796696,-3.644411328305198,0.24503276897524906,-7.069992059740294,1.366654032051075,2.974110660457192,-1.4492517191492496,-3.164453549326622,-6.106441262277401,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,no_cumple
148843.35345130035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.836637830502214,-0.530168030282537,0.2033938873984733,-0.6063787555017736,0.7965607940319249,-0.2051650238290665,0.6821433068791947,1.3455775806931187,-0.09966807849668699,-0.10690631443740012,1.2956994024044255,-1.8411299429658183,0.24503276897524906,-2.0815313090971213,0.972275311783088,-1.6561329566733682,-0.9020212246669351,2.384814219088588,-1.7008188982185632,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.0873245753685176,-0.035748500270158134,-3.258973212345552,0.4215012337933795,cumple
142627.7355753497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.682679839563549,-1.9251924352211365,-0.1470076056807827,1.9282588269586605,-0.5527640062170838,0.15462387751615655,-0.23900680655146042,3.991243395929231,0.036051509355743326,-0.901023451991768,1.1011758061084298,-1.8996363452378202,0.24503276897524906,-2.131815418499729,-1.4851004351085204,-0.9931927830431518,1.28504025398712,1.0871885691456076,-0.1187466304405556,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.042872959933543696,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,cumple
129715.44707060874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1509927148990484,-1.3506912335995251,0.2449397992359568,1.2599797001126118,-1.4293608760630014,-0.5533747393373959,1.1173904957100718,1.9702051180249076,0.07645599773710479,-1.8293890150386976,0.0152644178428278,-1.6654403230813593,0.24503276897524906,-2.4035774707737794,-1.1530559669279774,-0.3090216279972126,0.4600425673955048,1.4610118361396804,-0.29562702070694824,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,-1.7567236449238688,0.042872959933543696,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,no_cumple
145594.12700329404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3102562506403974,-1.8213617913716416,-0.708820380107954,2.299621031568473,-0.3262617558013048,-0.5751940961561112,0.9638251885739694,1.6675849692002342,0.21336544207695615,0.07106657470790034,-0.02354362557499449,-2.188336407691607,0.24503276897524906,-2.670135349593774,1.0464866305850637,-0.490985589136157,-0.9974357114578296,0.9203544001162836,-5.6454641435251345,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-3.258973212345552,0.4215012337933795,cumple
120226.48092635546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.844594508011764,0.18939974904854795,-0.19629137426236357,2.089618667857937,0.26446072695078293,-0.6971103011572624,-0.3229809093518145,5.666862971525036,-0.5170039124357494,-1.4960215725071218,-1.2804251151778863,-2.7038515739883997,0.24503276897524906,-3.426772933408944,1.145635406806112,1.0310868115208773,-1.036280320925715,-1.5146357101791874,-3.9308256283420295,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,no_cumple
121492.66266210456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.607470797244197,-2.398444823074845,0.019286978683403466,-0.5262132441343185,-1.3916153068975965,-1.0238189502632462,-0.07840448840186275,4.10404780564455,-1.0860591065687337,-1.549518748652573,-1.6820401671488698,-2.5648023272439824,0.24503276897524906,-3.3630175147242762,1.187878194957376,1.9397950475079695,-1.1514113447640424,-2.1136134001326057,-4.185533202235045,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,no_cumple
142530.8205415664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1902555575190117,-2.2089150239034026,2.630480818773515,1.2487450057577272,-1.5951645603266207,-1.0118665963519882,-0.5978003623673983,-0.48509918286709164,-0.676090256413491,-1.2950491099953516,0.3368492972879713,-1.505037849832987,0.24503276897524906,-0.6117215813602797,0.8885473132731057,-0.05369406615472318,-0.8395607569869752,-0.9681223470193744,-0.9139701310759498,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,cumple
142579.77332457437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.5688954989030233,0.029795707641017084,1.892430730079796,-0.04657821590655211,-1.2026279422604207,-0.8941649954848343,2.906107375350302,1.1511431168358877,-0.510928049521259,-1.416365540939367,-0.6469960093751634,-1.1969529099870095,0.9114729831536741,-1.83012793757403,0.789724107673647,0.5537787790647826,-0.7207562872953724,-0.5052650858083629,-0.7421258663405894,-1.4374822958939337,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
150076.2415518584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.6031559237258663,-0.7308319716808471,1.5530050678481262,1.7057048816428508,-0.3336147887556044,-0.23107825393419057,0.3641214408284694,-0.11701858946758437,0.6115876239308508,-1.5111018788536348,0.11108872491919007,-0.5300327677716337,0.24503276897524906,-0.6708796939023662,0.6566408551253643,-0.6334888256542551,-0.5406801673520542,0.7245991215560882,-1.0749380574795853,-1.4374822958939337,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
150457.054388841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.92075735613834,-2.2329436470491317,1.7087329016047814,-0.7084375174069526,-0.2349688054745885,-0.6120060291389938,2.2756099897155946,2.2424736470778255,1.3331722933130221,0.8997251960727171,-0.7048357038919424,-1.9830355628851313,0.24503276897524906,-2.9374775757880323,1.103774538037867,0.4971998809464425,-1.0171344162438392,-1.0050505405939167,-1.7928563258739254,-1.0757358612162011,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-1.0421065009169672,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
146259.71520419122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.5203811105024796,-0.6993659175614396,0.9445224782376936,-0.9833377309257411,2.4824526556244053,-0.8321642174823582,-0.2807588432708432,2.872949939910452,0.2363777728655887,0.9764325643883602,-0.4618842558922813,-1.6106267251000543,0.24503276897524906,-2.2378855192514213,0.9589770040858472,0.12460171494904393,-0.8585521154031792,-0.18581828508101106,0.8408351294723062,-1.0757358612162011,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
148014.18758745922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03955388331722828,-0.8212253635147814,0.787248459844897,-0.7019353866081549,-0.5330117412222005,-1.2132017480031512,0.8360443492735745,0.21394114206936468,0.769914485044281,1.3054612595632578,-0.42727205640398386,-0.6510604416714845,0.24503276897524906,-0.46732723737267073,0.6827804194549221,-0.17341012366641717,-0.562049160624747,0.21035311200509868,-0.6799666288105106,-0.7139894265384683,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
150112.7465152756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.44802699627251,0.05358961896114715,-0.05387598221598331,0.1596380969591139,0.7025284784869401,-0.7610866748475495,1.5513484611491637,0.47631240380540524,2.6821657569027635,-0.5209828825553418,-0.67333174511768,-0.5468254904161629,0.24503276897524906,-1.4617423040193454,0.7206217432412327,-0.19664193055587312,-0.572576138951851,-0.9182872120013027,-0.31916185570490907,-0.7139894265384683,-0.21334032640491596,-0.5755558867206325,1.115156629987303,-1.7567236449238688,-1.0421065009169672,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
144390.71009516716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3493568693854094,-1.1865543200601076,-0.3762936134500986,-0.4608215616071696,-0.8030554808967735,-1.3905773141738034,2.363505480332629,1.745883350640416,1.7121542426043637,0.7733960376001121,-0.5287367243420718,-1.3438270870764477,0.24503276897524906,-1.7828552640755293,0.8675542691540621,0.17806821788602145,-0.7618893703126283,-0.08770162836677393,0.09864377051663276,-0.35224299186073554,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
146259.71520419122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4065256049559056,-0.30889345669878737,-0.5897572295616813,-0.6952274921764838,-1.0021929145532178,-0.7517903995832378,3.013086058047826,1.251150319180989,-0.19273004547029898,1.0423983737141687,-0.26151795395028277,-1.181343698285773,0.24503276897524906,-1.4003284771308364,0.8396991980876662,-0.3581530090744352,-0.6574160947185116,0.613456014681252,1.0636378371393154,-0.38238852808387996,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
145187.96529060422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.033880179294851,0.9240771021525884,-1.0493554124821467,-0.0330801215900607,0.5387721092811847,-0.5019873003911058,2.613547671287338,0.33103844057150955,3.131045445806222,2.301898819973218,-0.5170147785751272,-1.413857477674753,0.24503276897524906,-2.1095159073847163,0.5612924898140265,-0.20175515121096868,-0.5378151173499852,0.4055108469799455,-0.7920215974421603,-0.35224299186073554,-0.21334032640491596,-0.5755558867206325,1.115156629987303,-1.7567236449238688,-0.9553081440489263,-0.035748500270158134,0.06866212024272593,0.9445945020253428,cumple
142627.7355753497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.9792867055147374,0.7301757952293584,-1.0121776455808473,0.8271764747268187,0.35987714281657707,-0.6665873477805787,2.750447080202548,4.628635557035132,-0.9900098403288305,1.400913701410181,-1.44816613099942,-1.719803655340513,0.9114729831536741,-2.8213941643970184,0.9595279697531528,0.813107991854738,-0.8702916875070925,-0.33245548092555305,-1.006336717262752,-0.38238852808387996,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
147061.1429125284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.033614987747529,-1.3283789406784907,-1.191292388654564,0.5338809924291532,-1.4157793916650596,-0.9559682139185292,2.868209579395944,2.7421349474481254,1.8642280281349641,0.44306150584213666,-1.4142452761907363,-0.7124904442921756,0.24503276897524906,-2.015462924432873,-1.0644882359085943,0.7810947842750093,0.5859205007851617,-0.16155801551585863,-0.34871558956348725,-0.020642093406147193,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
131469.1187237203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.4907589369667575,-0.9988435375370593,-0.6454545442797228,0.12486404300351867,-1.3833683758194408,-0.7775938743723724,0.5471643036413314,3.8811515705896493,-0.31650043625756474,0.595170405890345,-1.253825207078119,-1.184314201313853,0.24503276897524906,-2.170511797351172,0.6968300439712161,0.3112342688600321,-0.6423953865126438,-0.17577955284715488,1.1893763961494,0.19037666015586358,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.06866212024272593,0.9445945020253428,no_cumple
142668.39558323406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2955423555333589,0.051741263334552576,1.2076165411003956,-0.5389294366458912,-0.39030523106208714,0.01794558251441583,0.3896104616368929,-0.6355376460836211,0.7141937588993081,-1.573318673473187,-0.6196850841861999,-0.5132869478064952,0.24503276897524906,-0.20883611366462798,0.20077311419136856,0.014556313893726323,-0.46014373067563824,0.23951323897010948,-0.10606462245064543,0.37124987749473,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,cumple
