payload,distance_up_level,truck_avail
129632.19382476808,0.02185571577837682,0.6919818156959257
140635.78585243225,0.5877073494558834,0.7254037309368192
123821.84286308289,-0.2589231498900882,0.6932901789770146
129704.8970297575,-0.01826118520437057,0.7344508196721311
126013.86499595642,-0.8548850342081863,0.7440009985475672
136951.44891738892,-0.7613688855536997,0.7457028413217138
138701.66494750977,-0.3048783879929089,0.8058315177923021
133472.34517097473,-0.7980087324293813,0.7358408224400872
126001.74913406372,-0.041357127888081074,0.7941712092304897
129007.52515792848,-0.12661553251993585,0.7778012103012103
124821.2809085846,0.07067874507457755,0.7967669121658484
134298.4710636139,-0.5196534253698711,0.7493725036310821
140991.50497436523,0.06028702396414659,0.7555812210411557
135003.0389404297,-0.13249123499757764,0.7033610429726538
129060.50184059145,-0.48979123918647033,0.6923122385888343
133592.3478140831,-0.43235238119094005,0.7079609204793028
132860.38988542557,-0.6846733753646193,0.7037666939220496
139301.86996221542,-0.09965538910768613,0.7941784869976359
141252.42985260487,-0.15797648471247194,0.7750304351776143
138364.98389816284,-0.4553414174349408,0.7647578522149601
138952.59889411926,-0.2837648851135255,0.7739919208424111
137047.2549648285,-0.08209367105050558,0.7471232752360203
126759.29317474364,-0.5891841282451977,0.7143212145969499
138952.06416893005,0.12640813796135034,0.7661152027641389
138498.1429824829,-0.06467726271720241,0.7272526573998365
136478.9770565033,-0.6393014520105063,0.7301564913237031
132064.42924022675,-0.5394549890279616,0.7125808576360498
107554.8200340271,-1.3962519794123542,0.6552341691650768
123111.21091079712,-1.2279334986855897,0.6614320079883805
127614.00094413756,-0.9290531931283995,0.6713722949627204
136834.50012397766,-0.8347835097629489,0.6763882075043154
134739.08502960205,-0.3265866228135904,0.7498924291938998
135283.33492279053,-0.49247324151860716,0.7515985282093214
142018.25622940063,-0.03263127896924438,0.7410293449622967
132047.33506774902,-1.3454579275044167,0.7269073922531369
131053.95107650755,-1.1211651032134862,0.7011518003273323
134207.99986839294,-1.5239086476918313,0.7162121005809732
140675.6798992157,-1.4084164791540892,0.6600919117647058
131906.06100463867,-1.2046092121500718,0.725455373406193
132959.50713157654,-1.3958098226811273,0.6785852396514161
124854.9068813324,-2.2325436919044503,0.6710954520697168
114229.26113319396,-2.357587898933932,0.6348856209150326
113746.9999961853,-2.0580962546098576,0.6873928830791576
127949.92095184326,-1.6140484211193669,0.7134357681475425
140470.71409034732,-1.7064301160010107,0.7269818899782136
123878.94403076172,-1.8164679802603554,0.6861973493100945
127986.59092855452,-2.0573458336786907,0.7073964873964874
133062.35791778564,-1.8204608838871859,0.6877370552370552
135992.55399894714,-1.8390844008552705,0.6936188271604938
128837.39501190186,-1.5619268610911496,0.7284427196804648
138400.10699653623,-1.541754757637172,0.7347117828612927
130066.38199234007,-0.8389082300678683,0.704425592804579
141621.895986557,-1.3377710431113032,0.7186568012365885
134779.03404045105,-1.831304103068236,0.7122811447811448
133622.1512107849,-2.0954252847473573,0.7153431774678698
129061.350107193,-1.5715889198023962,0.6871986008903425
142001.04788398743,-1.4280166850519496,0.7001812482965386
137156.85809135437,-1.291241831599167,0.6450209128932534
133679.7491054535,-1.5322940566861551,0.6670116194625999
132725.61805915833,-1.5211425733051653,0.7067864611747591
138448.02715682983,-1.3093858264784561,0.7285724993186155
140522.39525413513,-1.1730624710962925,0.7442756881984192
105716.42593383788,-1.826054270329866,0.724603077342048
132090.63296318054,-0.6147908153721896,0.6819049564270152
130451.64786674456,-1.519073985593111,0.6564200054510766
139906.91917800903,-1.0512597088358757,0.7033449263502455
132649.59091186523,-0.8684299763267563,0.6806869553376906
128713.0871963501,-0.6335035940277988,0.6665919414917779
124013.53193473816,-1.4599848243049733,0.7263228597449909
137816.69095993042,-1.2106032382600138,0.7273619060597801
102988.09109306335,-1.457407652559348,0.6299189814814815
112906.63893699646,-1.3413404726856912,0.6844419480755265
123131.4640007019,-1.2620169323476285,0.6834547476397966
118293.9040851593,-1.0548301763368628,0.6984821022985372
125286.81490516664,-0.7001478230309611,0.6923379250772868
128681.9358549118,-0.9478759920035159,0.7199432179522123
139290.9368915558,-0.7695851125123665,0.708087554466231
140643.7988471985,-1.1946388892388853,0.686952400436443
141356.48516822793,-1.0094634426157454,0.7199359498500953
135569.37298965454,-1.1042552030605555,0.7126185609157809
140253.59291648865,-0.8729958154363034,0.7261767511583538
139542.0950641632,-0.9532711344657633,0.7316530501089324
138272.90085029602,-1.4243922453678082,0.6528728667392883
140515.98417377472,-0.8333802330009331,0.7339061647572286
124048.49801559746,-0.9819698049315458,0.6849075588262015
128494.89478492735,-0.8629061309662177,0.6768857974177123
126974.27615737916,-1.201416549931166,0.6459182098765432
139480.31991767883,-0.5644627925072588,0.7154806032524756
130883.5447769165,-0.992655259269529,0.6972517247639797
125451.57504463196,-0.8387411238854093,0.7028272512708788
101982.75401496889,-1.4501598111176641,0.6720032706459526
125815.0861492157,-0.6105155957103972,0.7104178013798111
111230.15808904172,-1.3246028683482154,0.6909550740437903
114286.08803749084,-0.9017951647822012,0.690234623421459
113542.69215965272,-1.0408337361476736,0.6892044008001454
113173.24814414978,-0.9184601142577384,0.6811356409557554
111273.14213180542,-1.3184199395972327,0.7004840686274509
127491.47212982178,-0.8232345004944945,0.7068731844589687
130898.11483192444,-0.9196308954615505,0.7121196441539579
116498.08103942873,-1.0650039328614775,0.6797190424275461
112434.69995689392,-0.6386288755742738,0.7073251366120219
121046.73205184937,-1.1220265822907591,0.7406259077705156
125533.88604927064,-0.20925524834220038,0.7338991013071895
118127.4660320282,-0.7536155738582424,0.6764583901153811
119328.27782440186,-0.46054869518274666,0.6901397981451173
120747.2830104828,-0.5868176555991947,0.6586174707004634
118953.97323799132,-0.5492270679587155,0.6791791689398072
116499.80604362488,-0.8501313303841976,0.6618228031953522
136471.39492368698,-0.5334661525510153,0.7055748456790123
116251.93799209596,-0.728496712232839,0.6818566176470588
134857.37916755676,-0.7795606250565487,0.6803473358792508
137894.22701644895,-0.4684846819596499,0.682058369644154
141642.72109603882,0.1663309466700615,0.6845461147421932
116072.04887580872,-0.5026490738964202,0.6225912309368191
122746.22319030762,-0.7833044262995895,0.6661875907770516
113362.97491455078,-0.5354444406489459,0.625319535221496
118114.95419502258,-0.9442193765948016,0.676106341419097
128255.50105285645,-0.512277918956495,0.6779138275642773
113197.67680168152,-0.7196795257732793,0.6856027596223675
130979.3101615906,-0.7427785822367872,0.6801429805419167
123150.74419116974,-0.8766929099823837,0.674123547567175
126376.82885742188,-0.7997067803455484,0.6478252475697284
131757.38591575623,-0.6060504354809652,0.6956759334968656
141245.29711312056,-0.20859201324536006,0.698323793949305
130631.78105318546,-0.6157540112561768,0.7013820806100218
125392.22792434692,-0.8243689542673373,0.7061338425168212
118731.57711219788,-1.1336856117787206,0.6782253086419753
116154.16903495789,-0.9148470917661873,0.6638200127295872
113726.24320220949,-0.759973912204477,0.6584558823529412
117886.81282043456,-1.1290668384126181,0.648188988907074
120035.217045784,-1.0099377750715453,0.6729559919985452
111617.85808801652,-1.0087701076475304,0.7002100935768147
121709.71405220032,-0.6556840854510818,0.6671425653594771
113643.61214828493,-0.9361567627728052,0.6669378631082062
107787.89209365845,-0.6283928434537115,0.6645718445718446
108560.52200317384,-0.8550843161152181,0.6365127995642702
117984.3746368885,-0.7686011580963968,0.6948599763979666
122585.91403579712,-0.5054992203376152,0.6947404168045489
124736.69202136992,-0.9512160397994974,0.6466739417989418
113966.01999092102,-1.2570213916260438,0.6372641093474427
133876.0690383911,-0.9527179195884301,0.6787892416225749
125670.07091331482,-1.0415613226936598,0.7120216791310542
131771.45991134644,-0.4939450214361652,0.7118572941487954
131999.84587478638,-1.1332237344421103,0.721078071463534
127507.36396789552,-1.1087515010879612,0.6865909291644586
123824.92393112184,-1.5725614570257755,0.6837240410572674
132348.6659259796,-1.1178717621144652,0.644675122677883
121501.3329162598,-1.3679591382468292,0.6780809082892416
128856.6207752228,-0.8790137138580253,0.6830116494572412
97997.2592048645,-0.9978926368887094,0.6848059964726632
116846.0389728546,-0.34225516275396856,0.697477129407585
129820.24382019044,0.06140798469120067,0.7373978815493222
113197.1489315033,-0.5516682713198555,0.6716265432098766
115116.13802337646,0.7325271719784774,0.7337304739211014
106154.80298233032,-0.475157512065419,0.6891613756613757
107816.3720703125,0.027821717870142412,0.7080773809523809
115050.35188674928,-0.345486228257042,0.7230363756613757
119493.77800178528,0.1022919134307008,0.7433527490954019
133667.46912574768,-0.3678514706149691,0.6884204144620811
128972.86196899414,-0.4426060580636875,0.7188703703703704
132123.55710029602,-0.30645915020337494,0.7113782984732151
130088.26678466795,0.03488169459738486,0.7426190476190476
123281.869972229,-0.09291405584637481,0.6712398427839604
138337.31711769104,0.14481680412341622,0.7353361992945326
126195.00096130373,-0.6072398993635614,0.7151669316375199
129913.99698793888,-0.32829297414255054,0.7809029982363316
110220.0760345459,-0.5713349045200597,0.706335453100159
116104.26795196532,-0.26815135528290096,0.7218155943870797
101294.8591156006,-0.801618641141135,0.663346802685038
114754.33989620207,-0.6723957416235797,0.708895507898685
108425.87187957764,-0.2998568991063463,0.7492024377318495
129136.62584877014,-0.08679028891154235,0.7447048059964727
122175.27784204484,-0.6632225463405205,0.703918430335097
127296.1670665741,-0.8631282472584303,0.7147661632220456
132000.75385284424,-1.0013312877116076,0.7350013259082472
136274.4889831543,-0.6514835965044264,0.7711439855264319
136980.04092025757,-0.42128600779107844,0.7789966437025261
129932.61580848694,-1.0447768192977462,0.698941798941799
140554.9839477539,-0.9216143731924767,0.7196176418674433
140567.21601200104,-0.07439329361160354,0.7452755731922398
111918.13204956056,-0.5224527134077089,0.7101916622504858
118958.14504432678,-1.1238740916372,0.7396939811137587
130757.68020248412,-0.2769893002744431,0.7007749118165785
125881.53198432922,-0.7961062129731867,0.6952125220458554
125534.74799728394,-0.6858451944950303,0.6901255405524667
132795.32696723938,-1.3052310063021622,0.7106106701940035
136799.01104545593,-1.2467926249916754,0.6952642869780609
127430.42113685608,-1.145711029356173,0.6726243386243386
122851.0430469513,-1.2057945243262715,0.7074562450278441
128536.75881385805,-1.427384587753083,0.6757483893742829
133646.63381958008,-1.4984109428577475,0.7402418430335097
142020.90705871582,-0.9314466518659799,0.7430401234567902
138470.58004951477,-1.1840250518362418,0.7337460191082803
141259.8360900879,-0.6653015133185661,0.724031746031746
134175.76716041565,-0.9691140460747942,0.7741955696761098
141041.9238319397,-0.7237378187758547,0.7428845644691554
136875.29196357727,-0.9988444155801063,0.7309744268077601
119474.24698829652,-1.3001981002230092,0.6989695767195767
119034.80597686768,-1.2838030116632442,0.7535541876268643
108037.74085426332,-1.2039075737690639,0.717999955873268
107000.21709632874,-0.9422379747170736,0.7552424763921984
111170.25000190736,-1.5666006445670058,0.7364316578483245
122614.83504104614,-1.56035025058708,0.785244903362457
134917.12302207947,-0.989828985140114,0.7317201875442322
128340.04595184326,-1.6033899528729612,0.7755231481481482
131033.77889251708,-1.0817851301161168,0.7511696255078608
131788.24107551575,-1.4197412962771327,0.7702351616322205
140031.19198799136,-0.7940137529493524,0.7879430323890213
128850.83702659608,-1.205497677318922,0.6958578431372549
129212.42603111269,-1.0330264522690618,0.7419778663125277
132977.36788654327,-1.082522058001495,0.6961524024024024
141450.8102068901,-1.185724137679008,0.7409163575340046
127730.95099449158,-1.1432418019768567,0.6835194003527337
139879.9351158142,-1.0472854878878293,0.7142292768959435
134241.27698516846,-0.9709470244488475,0.7025701058201058
130081.0198726654,-0.5830510199709732,0.7022658730158731
134836.3389568329,-0.677423458069737,0.7213884476215692
133042.03590393066,-0.6652039482182485,0.7268666225749559
122610.78406333923,-0.9542405579093451,0.7166112435965377
138880.3320121765,-1.1384849843730707,0.7183159171075838
124726.76385879517,-1.3738379545042683,0.6844610051227699
140751.286151886,-1.1027024648682657,0.7311494708994709
123121.62793922424,-1.3313317464903371,0.7299695767195767
128782.68195724487,-0.8334736463948542,0.7460174880763116
141146.53689575195,-0.541932519820071,0.7448749007148531
128871.96807670592,-0.8912612477276902,0.7406156156156156
128478.6739177704,-0.6569078009114492,0.7279719353984644
138388.69994926453,-0.5640995181975653,0.7283127980922098
140320.46800422668,-0.10332134585579263,0.7587438075017693
119024.8190059662,-0.7094362281665231,0.7057231040564373
121155.93689632416,-1.070415682149311,0.7020141646809638
129470.03807067873,-1.0216144493116919,0.7255379048627658
141020.45810639858,-0.828012076630263,0.7475474362368723
136841.72826194763,-0.8512107740472867,0.7190189454160042
127577.543094635,-1.070816321816573,0.7441423969640808
133716.77703285217,-0.9473279667591784,0.7430350039777247
117216.28308105467,-1.4373870863888425,0.7485391273626568
121491.66388702393,-0.8840466199371783,0.7451943782543465
114050.6861114502,-0.9863166415286778,0.7497861552028219
118400.29186367989,-1.0535836264913145,0.7293659611992945
127933.0069026947,-0.933906537905904,0.7504338624338625
134964.54903793335,-0.9681404709248158,0.7990278882701317
133458.68219947815,-0.5901421344961894,0.8382742504409171
113882.58296966551,-0.7411023307792017,0.7569023368606702
132073.60417366028,-0.7721695497441856,0.7866104497354497
138591.07311439514,-0.5747652519301651,0.7487426087723943
135351.00719451904,-0.44743760638261043,0.7832749118165785
125124.72598266602,-0.5965523691723801,0.7542751322751323
136914.50026130676,0.31462782329972133,0.7808064373897707
140241.10599327087,-0.14591473970405022,0.8264217894364954
138866.23588752747,-0.40470097866367366,0.8092411816578483
129882.66198349,-0.47583942984104355,0.7365306482953542
132260.86932373047,-0.24766476006938856,0.7691031746031746
126969.14700126648,-0.5787290936122202,0.7277912578449571
136936.33904457092,-0.6664681428159817,0.7647080904433846
124710.84088516235,-0.536105599892588,0.724380189012542
122598.38994312286,0.5019268677446692,0.7570249118165785
107033.78192138672,-0.8757400933643877,0.7267659518136087
131170.95795440674,-0.9871085795238096,0.7530240299823633
117754.07611656188,-1.3541744350838614,0.7460864197530864
137410.8321170807,-0.9428742237223366,0.7882365520282187
134451.0820236206,-0.9347358412586042,0.7834900793650794
142229.67397117615,-0.5731575036281218,0.8017434471803018
125029.25815200809,-0.7241758238006851,0.7714402557319224
139305.00700753927,-0.3205624968322739,0.7956507936507936
132756.61603927612,-0.34819106497435953,0.8014614164157797
116580.77602005003,-0.5701433647842653,0.8092805136351602
111019.3619003296,-0.6852629176729217,0.7562609213661636
118802.88198661806,-0.39789840773301405,0.7856741921204072
123210.25412750244,-0.2790713810322861,0.7942088411941353
140557.2289390564,-0.707905286432815,0.7911387122416534
131083.60298347473,-0.549532218378858,0.7862495583819114
134640.8179244995,-0.312470821065502,0.7889072160395689
127487.09196281432,-0.5089741985914829,0.8108545647558386
137959.33876609802,0.1494366154161178,0.7828981187069423
131248.0209350586,0.05379894479302155,0.7911721781305114
132518.56094121933,-0.37045874223196895,0.7557947530864197
123831.39985847472,-0.8451243724700228,0.7371446208112875
141077.51519203186,-0.7305569965321004,0.7341201499118166
124101.82105827332,-0.632058800201818,0.759413139329806
131903.40209197998,-1.155032648142907,0.7501597387697467
125316.10193252563,-0.7178911782429884,0.7862084105551143
133094.59587860107,-0.841749035169671,0.7522422998852705
135433.33833503723,-1.3817345000704049,0.7545443121693122
119621.07502555849,-0.20274018307949812,0.7977985503403164
129495.13199996948,-1.2460660763722884,0.7732173721340388
113017.81508255003,-1.1613349384527887,0.7826793751654753
138395.05095863342,-1.5823387255895252,0.7735802223987291
119459.88810539246,-1.4088503324725232,0.7857761892154267
125443.10201263428,-0.5518914255386672,0.770057410351528
131055.60411643982,-0.356572322262287,0.7800178997613365
98091.98896598816,-0.41511449623268626,0.7779796575765598
111329.7930984497,-0.5324323776582877,0.748123290089136
115921.24487113953,-0.5693742611743143,0.7402023210661018
121675.82884979248,-0.6531235205310425,0.7643567135154248
114040.66200637816,-0.613857719359577,0.7158487776895243
120865.80093955994,-0.2726559567230998,0.7292255291005291
114377.78407859802,-0.899603063804851,0.715392156862745
132470.1869392395,-0.338521740776919,0.7849573159943383
139056.32409095764,-0.18815316265540738,0.7503900803106522
137477.55499839783,-0.747483503510617,0.7484669312169312
125978.11900901794,-0.9020017121754269,0.7199322654664195
140463.8530139923,-0.6836479038846845,0.7742883597883597
119590.62099075316,-0.711725894244191,0.7464403783258199
136972.94179916382,-0.919877921992142,0.7778336963505299
109850.28687667848,-1.2557032248451563,0.7781664462081129
141841.4120979309,-0.9733363314800313,0.7664806724913953
139736.63199806213,-1.199092632275727,0.7417530716874392
122333.180103302,-0.8469293268258997,0.7576170634920635
106583.51593971252,-0.8936598960982661,0.7537742889948772
112868.42803382874,-0.9135683661960664,0.7618188916896076
103625.0889415741,-1.1140023717529304,0.7292500661900979
121770.87496566772,-0.6820993173987914,0.7525306367532467
109398.30102729796,-1.100841462476036,0.740210484511517
135846.1520471573,-0.40219438592678886,0.7745357867796311
118497.56678199768,-1.1756988046580679,0.7658280521227748
114866.86000823976,-1.3783010388805021,0.7388906539581679
129038.83202934264,-0.9816293650070331,0.7407125220458554
121956.5330364704,-0.44459783920740675,0.7747906730259672
141198.20615196228,-0.3110208376065256,0.7600376984126984
138854.4130115509,-0.18550748775423992,0.782965757655988
134617.36100387573,-0.37561204779662033,0.8081637519872814
127486.8879647255,-0.9330720449202082,0.7232845732945018
127159.66809082033,-0.7968971130417193,0.7524379032970918
140660.8329925537,-0.8638900853821874,0.7251264703431289
132698.17201423645,-1.073324990406656,0.7722228851763459
139794.02808761597,-1.0410506628068905,0.7535833112699674
141195.71904563904,-1.1548686557402454,0.7750110229276896
128117.0418586731,-1.0831167899427931,0.7521481481481481
128068.17515945436,-1.0935396488511977,0.76083906980849
138554.36194229126,-1.1089061521512307,0.7247127198797844
131206.2269897461,-1.0109289949737088,0.7272369929453263
125271.28294414282,-1.1961355793948223,0.7162815255731922
115949.93091201782,-1.143888430248111,0.7529909611992945
131893.05214118958,-0.9219039547136324,0.7742914237767179
127552.22902297974,-0.9483544761657121,0.7573387167946342
133299.5940132141,-0.7872350543304727,0.7660099206349207
134287.1120376587,-1.2017071693789207,0.7815989858906526
107867.96097564696,-1.2819669195093937,0.73722465112171
138416.8349533081,-0.2850052073994789,0.7498678404377371
125515.27999305728,-0.4442169201455282,0.733106783253842
136391.84905433655,-0.5545858829899935,0.7569296619892331
137333.09700894356,-0.6987933288191042,0.7294064954549466
127117.32494087516,-0.9787345877220759,0.7354929453262786
142239.40190124512,-0.5566461672892549,0.7086833156686098
128370.288980484,-1.2151379395715871,0.7303433580639463
110370.40377044678,-1.2017123590119163,0.7133872536020507
125344.43293762208,-1.295380044949875,0.7951884920634921
127424.13300323486,-1.042041882709054,0.7649688659247483
123057.34494400024,-1.024368068579168,0.7354537037037037
117769.74917411804,-1.639741256154086,0.7557279541446208
132685.5369529724,-1.363167031138673,0.7423363804981452
138264.61290931702,-1.1464396538287582,0.7740228135204307
133394.76602363586,-0.9535638297667163,0.7450253527336861
132235.0699634552,-1.0011361575109723,0.786460594828347
135880.0240688324,-1.1688650959294344,0.7201382275132275
137758.1619990468,-1.4146710248404113,0.7434384920634921
131103.8189315796,-1.0417118220505326,0.7107802028218695
134035.6661014557,-0.6077640522961191,0.689838809397633
137671.68500709534,-0.283626840875842,0.7190493827160493
122743.40398025513,-1.2696996650343453,0.7183649090266737
121197.95809173584,-0.910881174230934,0.7577486772486772
130829.57901191711,-0.9811498429182378,0.7255776364599894
121526.13485336304,-0.6880165369403981,0.7222756155679111
115503.52507019044,-0.4752633805785297,0.7391435185185186
115168.97501945496,-0.2408102928087727,0.763164327949872
115659.63288116457,-0.36354199937540566,0.7604939498321851
136382.96389579773,-1.0793740266263514,0.7145035742652899
128633.74202537537,-1.0062925768554212,0.7156096537714185
136386.24808120728,-1.1104703075361109,0.7262077486541346
125829.92418670654,-0.9206937322990536,0.7181951068715775
134179.70900154114,-0.890699729437564,0.6963123897707231
115222.90197563171,-1.0430870747943721,0.6984204144620811
137199.4019794464,-0.7653908511253058,0.7003864638447972
130140.41518211366,-1.0495606229931094,0.7296670638072544
121748.37992668152,-1.2137076767179942,0.7534578924162257
99566.79407310486,-1.713455841150482,0.700503003003003
93935.86312294006,-1.300940217741383,0.7171772486772486
107538.24198050796,-0.7830065413656409,0.7234496072720854
105837.52299308775,-0.6471357219806954,0.7550709360912224
113143.44799232484,-0.4635960476777751,0.7214634038800706
102149.85900115968,-1.1788541015194052,0.7138557938399083
119407.10309410097,-0.7920759439887877,0.6940999823352765
121353.72988128662,-1.1561235089985864,0.7367520518930368
121099.0360801816,-0.7723325042202481,0.7282989144823935
110126.06296920776,-0.9478240956735597,0.7519702585826493
107233.36677360536,-0.8331570787821214,0.7297557851969617
113460.52595710754,-1.1208173978027796,0.7532177212955609
113924.5581188202,-0.7289440585970615,0.7598301120818992
105929.20403289796,-1.1108273542862095,0.7868383196540464
131983.1409225464,-0.7048683132037777,0.7689997795414462
132909.77312088013,-0.17823577400077614,0.7616340388007055
125725.44510650636,-0.5093821037449386,0.7561340570117377
141592.9601135254,-0.302312633439874,0.7618819554848967
139295.72402191162,-0.09142047947023516,0.7768709734357073
117410.1431312561,-0.2729206280058764,0.7980873773534871
118321.14893913268,-0.4586430619467547,0.7657142857142857
121065.9689502716,-0.7053602904117626,0.7579781131409408
125298.97795534134,-0.6558667605325277,0.7444903362456976
126302.86108207704,-0.6432206628487991,0.8075440917107584
125077.37699699403,-0.5918360307059599,0.8033944974386151
129815.92413544656,-0.886937245515739,0.783706569664903
129076.28584480286,-0.80180235414918,0.7557726108461402
123537.06094169617,-0.9535897779316943,0.7885952380952381
120961.01401138306,-0.9757380936304045,0.7494369488536156
122193.82511520386,-1.2585398782405626,0.7895737357691289
123258.97205391526,-1.1465569395344593,0.7885389065536125
121683.617061615,-1.0629394968558197,0.7965145292351175
104593.23403930664,-1.084303140045592,0.7772932098765432
127134.6119556427,-1.4401230609041338,0.7487092151675485
141435.71300315857,-0.5485233537245093,0.737208973679562
138718.29014778137,-0.8144546793925034,0.7504732592004236
132196.59908103943,-0.7727642816854838,0.756153659611993
133551.64094543457,-0.8233289518150149,0.7130670285058689
137900.979927063,-0.23892022847176764,0.7475291005291005
132297.9450454712,-0.3810123798918633,0.7279309964726631
122892.39203262328,-0.27704431038419663,0.7467529344276763
117676.93894386292,-0.13941731919353306,0.7607658730158731
